,member_id,contract_id,value
3049,132,13,-7
3050,132,14,1
3051,132,15,-7
3052,132,16,-19
3053,132,17,-12
3054,132,18,13
3055,132,19,10
3056,132,20,14
3057,132,21,8
3058,132,22,7
3059,133,0,-1
3060,133,1,10
3061,133,2,-2
3062,133,3,-16
3063,133,4,-5
3064,133,5,-16
3065,133,6,-18
3066,133,7,5
3067,133,8,7
3068,133,9,0
3069,133,10,7
3070,133,11,19
3071,133,12,3
3072,133,13,-10
3073,133,14,-1
3074,133,15,-12
3075,133,16,-16
3076,133,17,13
3077,133,18,17
3078,133,19,19
3079,133,20,-1
3080,133,21,2
3081,133,22,10
3082,134,0,-13
3083,134,1,-7
3084,134,2,-3
3085,134,3,-9
3086,134,4,9
3087,134,5,-13
3088,134,6,-13
3089,134,7,8
3090,134,8,-15
3091,134,9,-3
3092,134,10,-2
3093,134,11,-10
3094,134,12,-19
3095,134,13,13
3096,134,14,-3
3097,134,15,18
3098,134,16,-10
3099,134,17,3
3100,134,18,11
3101,134,19,2
3102,134,20,-10
3103,134,21,-10
3104,134,22,-12
3105,135,0,-15
3106,135,1,8
3107,135,2,-6
3108,135,3,-11
3109,135,4,-17
3110,135,5,-1
3111,135,6,-4
3112,135,7,-3
3113,135,8,-17
3114,135,9,5
3115,135,10,3
3116,135,11,-20
3117,135,12,-19
3118,135,13,-2
3119,135,14,12
3120,135,15,-14
3121,135,16,-7
3122,135,17,-6
3123,135,18,-17
3124,135,19,16
3125,135,20,-9
3126,135,21,-7
3127,135,22,-17
3128,136,0,-12
3129,136,1,8
3130,136,2,-1
3131,136,3,7
3132,136,4,1
3133,136,5,8
3134,136,6,16
3135,136,7,-17
3136,136,8,-17
3137,136,9,18
3138,136,10,-18
3139,136,11,-5
3140,136,12,-15
3141,136,13,-16
3142,136,14,0
3143,136,15,-11
3144,136,16,-8
3145,136,17,18
3146,136,18,17
3147,136,19,16
3148,136,20,-6
3149,136,21,20
3150,136,22,8
3151,137,0,-18
3152,137,1,1
3153,137,2,-11
3154,137,3,12
3155,137,4,-15
3156,137,5,18
3157,137,6,14
3158,137,7,-16
3159,137,8,-14
3160,137,9,5
3161,137,10,15
3162,137,11,-4
3163,137,12,-1
3164,137,13,4
3165,137,14,-18
3166,137,15,5
3167,137,16,10
3168,137,17,6
3169,137,18,11
3170,137,19,16
3171,137,20,-13
3172,137,21,2
3173,137,22,-19
3174,138,0,-8
3175,138,1,16
3176,138,2,0
3177,138,3,3
3178,138,4,6
3179,138,5,12
3180,138,6,14
3181,138,7,-18
3182,138,8,17
3183,138,9,18
3184,138,10,10
3185,138,11,11
3186,138,12,20
3187,138,13,1
3188,138,14,11
3189,138,15,5
3190,138,16,-10
3191,138,17,17
3192,138,18,-4
3193,138,19,-15
3194,138,20,18
3195,138,21,-18
3196,138,22,2
3197,139,0,-4
3198,139,1,9
3199,139,2,-20
3200,139,3,14
3201,139,4,-3
3202,139,5,-4
3203,139,6,-4
3204,139,7,-20
3205,139,8,20
3206,139,9,-3
3207,139,10,7
3208,139,11,-12
3209,139,12,5
3210,139,13,6
3211,139,14,-4
3212,139,15,-17
3213,139,16,6
3214,139,17,-15
3215,139,18,-20
3216,139,19,20
3217,139,20,-20
3218,139,21,18
3219,139,22,-20
3220,140,0,11
3221,140,1,6
3222,140,2,10
3223,140,3,19
3224,140,4,6
3225,140,5,19
3226,140,6,-14
3227,140,7,-15
3228,140,8,-6
3229,140,9,20
3230,140,10,-4
3231,140,11,1
3232,140,12,17
3233,140,13,11
3234,140,14,-14
3235,140,15,-15
3236,140,16,-12
3237,140,17,4
3238,140,18,18
3239,140,19,-11
3240,140,20,15
3241,140,21,2
3242,140,22,-8
3243,141,0,-15
3244,141,1,11
3245,141,2,14
3246,141,3,3
3247,141,4,-6
3248,141,5,-3
3249,141,6,-13
3250,141,7,10
3251,141,8,1
3252,141,9,-16
3253,141,10,9
3254,141,11,-1
3255,141,12,8
3256,141,13,9
3257,141,14,17
3258,141,15,11
3259,141,16,-19
3260,141,17,17
3261,141,18,-11
3262,141,19,3
3263,141,20,15
3264,141,21,4
3265,141,22,-1
3266,142,0,-7
3267,142,1,-12
3268,142,2,3
3269,142,3,-19
3270,142,4,5
3271,142,5,11
3272,142,6,0
3273,142,7,10
3274,142,8,-16
3275,142,9,1
3276,142,10,14
3277,142,11,-17
3278,142,12,-14
3279,142,13,-19
3280,142,14,5
3281,142,15,-20
3282,142,16,-16
3283,142,17,16
3284,142,18,10
3285,142,19,-11
3286,142,20,6
3287,142,21,6
3288,142,22,3
3289,143,0,-11
3290,143,1,-5
3291,143,2,15
3292,143,3,-17
3293,143,4,-20
3294,143,5,9
3295,143,6,9
3296,143,7,8
3297,143,8,-4
3298,143,9,-14
3299,143,10,0
3300,143,11,-20
3301,143,12,7
3302,143,13,16
3303,143,14,-20
3304,143,15,-14
3305,143,16,-20
3306,143,17,16
3307,143,18,-20
3308,143,19,0
3309,143,20,13
3310,143,21,-14
3311,143,22,18
3312,144,0,18
3313,144,1,9
3314,144,2,5
3315,144,3,-17
3316,144,4,-4
3317,144,5,-9
3318,144,6,9
3319,144,7,2
3320,144,8,-16
3321,144,9,16
3322,144,10,-15
3323,144,11,-7
3324,144,12,-3
3325,144,13,20
3326,144,14,7
3327,144,15,10
3328,144,16,0
3329,144,17,1
3330,144,18,-2
3331,144,19,7
3332,144,20,-8
3333,144,21,-1
3334,144,22,-7
3335,145,0,-15
3336,145,1,5
3337,145,2,-16
3338,145,3,3
3339,145,4,-3
3340,145,5,6
3341,145,6,11
3342,145,7,15
3343,145,8,13
3344,145,9,-18
3345,145,10,5
3346,145,11,9
3347,145,12,-17
3348,145,13,-18
3349,145,14,-4
3350,145,15,7
3351,145,16,-6
3352,145,17,6
3353,145,18,-16
3354,145,19,-8
3355,145,20,-10
3356,145,21,12
3357,145,22,11
3358,146,0,6
3359,146,1,-15
3360,146,2,16
3361,146,3,-12
3362,146,4,17
3363,146,5,20
3364,146,6,18
3365,146,7,18
3366,146,8,14
3367,146,9,18
3368,146,10,-5
3369,146,11,3
3370,146,12,2
3371,146,13,-5
3372,146,14,11
3373,146,15,-5
3374,146,16,11
3375,146,17,3
3376,146,18,-2
3377,146,19,5
3378,146,20,2
3379,146,21,19
3380,146,22,-20
3381,147,0,-8
3382,147,1,-5
3383,147,2,3
3384,147,3,13
3385,147,4,-19
3386,147,5,-8
3387,147,6,-8
3388,147,7,-12
3389,147,8,-14
3390,147,9,-15
3391,147,10,-10
3392,147,11,-7
3393,147,12,10
3394,147,13,15
3395,147,14,-5
3396,147,15,-1
3397,147,16,10
3398,147,17,9
3399,147,18,-7
3400,147,19,0
3401,147,20,-5
3402,147,21,16
3403,147,22,13
3404,148,0,-16
3405,148,1,14
3406,148,2,10
3407,148,3,4
3408,148,4,7
3409,148,5,-1
3410,148,6,5
3411,148,7,16
3412,148,8,-2
3413,148,9,-7
3414,148,10,-6
3415,148,11,-1
3416,148,12,-1
3417,148,13,-16
3418,148,14,8
3419,148,15,-12
3420,148,16,8
3421,148,17,-7
3422,148,18,-19
3423,148,19,-17
3424,148,20,12
3425,148,21,-17
3426,148,22,-11
3427,149,0,14
3428,149,1,-19
3429,149,2,-11
3430,149,3,2
3431,149,4,17
3432,149,5,-18
3433,149,6,8
3434,149,7,6
3435,149,8,18
3436,149,9,16
3437,149,10,9
3438,149,11,-8
3439,149,12,-11
3440,149,13,-5
3441,149,14,-7
3442,149,15,-16
3443,149,16,11
3444,149,17,8
3445,149,18,-2
3446,149,19,8
3447,149,20,-6
3448,149,21,-1
3449,149,22,-12
3450,150,0,-20
3451,150,1,0
3452,150,2,14
3453,150,3,-18
3454,150,4,-10
3455,150,5,-20
3456,150,6,7
3457,150,7,18
3458,150,8,-9
3459,150,9,-7
3460,150,10,2
3461,150,11,-1
3462,150,12,-20
3463,150,13,6
3464,150,14,-11
3465,150,15,20
3466,150,16,3
3467,150,17,15
3468,150,18,8
3469,150,19,17
3470,150,20,5
3471,150,21,20
3472,150,22,20
3473,151,0,-14
3474,151,1,0
3475,151,2,0
3476,151,3,3
3477,151,4,-13
3478,151,5,-9
3479,151,6,9
3480,151,7,7
3481,151,8,10
3482,151,9,12
3483,151,10,-15
3484,151,11,14
3485,151,12,-10
3486,151,13,-4
3487,151,14,4
3488,151,15,3
3489,151,16,12
3490,151,17,-14
3491,151,18,5
3492,151,19,-10
3493,151,20,6
3494,151,21,-20
3495,151,22,13
3496,152,0,14
3497,152,1,-14
3498,152,2,-15
3499,152,3,-4
3500,152,4,-16
3501,152,5,-11
3502,152,6,20
3503,152,7,-14
3504,152,8,-12
3505,152,9,-11
3506,152,10,2
3507,152,11,11
3508,152,12,-16
3509,152,13,1
3510,152,14,-20
3511,152,15,-5
3512,152,16,2
3513,152,17,19
3514,152,18,8
3515,152,19,3
3516,152,20,-4
3517,152,21,7
3518,152,22,4
3519,153,0,-7
3520,153,1,11
3521,153,2,11
3522,153,3,-2
3523,153,4,-7
3524,153,5,-16
3525,153,6,18
3526,153,7,-12
3527,153,8,3
3528,153,9,18
3529,153,10,-9
3530,153,11,17
3531,153,12,3
3532,153,13,3
3533,153,14,6
3534,153,15,-10
3535,153,16,-6
3536,153,17,-20
3537,153,18,-1
3538,153,19,-4
3539,153,20,-18
3540,153,21,-11
3541,153,22,16
3542,154,0,-19
3543,154,1,7
3544,154,2,-19
3545,154,3,12
3546,154,4,-20
3547,154,5,10
3548,154,6,-1
3549,154,7,-8
3550,154,8,-19
3551,154,9,-13
3552,154,10,-7
3553,154,11,0
3554,154,12,9
3555,154,13,10
3556,154,14,-16
3557,154,15,-2
3558,154,16,6
3559,154,17,-20
3560,154,18,-7
3561,154,19,11
3562,154,20,11
3563,154,21,-10
3564,154,22,2
3565,155,0,11
3566,155,1,-18
3567,155,2,-15
3568,155,3,-15
3569,155,4,1
3570,155,5,4
3571,155,6,-7
3572,155,7,19
3573,155,8,3
3574,155,9,-6
3575,155,10,17
3576,155,11,14
3577,155,12,14
3578,155,13,10
3579,155,14,-10
3580,155,15,9
3581,155,16,5
3582,155,17,7
3583,155,18,13
3584,155,19,13
3585,155,20,-4
3586,155,21,-4
3587,155,22,-8
3588,156,0,0
3589,156,1,-11
3590,156,2,9
3591,156,3,19
3592,156,4,-20
3593,156,5,-7
3594,156,6,7
3595,156,7,11
3596,156,8,-12
3597,156,9,-8
3598,156,10,13
3599,156,11,15
3600,156,12,17
3601,156,13,-4
3602,156,14,10
3603,156,15,-2
3604,156,16,18
3605,156,17,18
3606,156,18,5
3607,156,19,4
3608,156,20,-9
3609,156,21,-2
3610,156,22,-15
3611,157,0,9
3612,157,1,12
3613,157,2,-9
3614,157,3,-9
3615,157,4,-3
3616,157,5,-10
3617,157,6,-17
3618,157,7,13
3619,157,8,-12
3620,157,9,-5
3621,157,10,-7
3622,157,11,11
3623,157,12,0
3624,157,13,14
3625,157,14,-4
3626,157,15,-4
3627,157,16,9
3628,157,17,4
3629,157,18,-12
3630,157,19,-4
3631,157,20,-1
3632,157,21,9
3633,157,22,2
3634,158,0,13
3635,158,1,-17
3636,158,2,2
3637,158,3,-8
3638,158,4,-13
3639,158,5,-5
3640,158,6,-17
3641,158,7,8
3642,158,8,10
3643,158,9,-16
3644,158,10,7
3645,158,11,0
3646,158,12,-10
3647,158,13,19
3648,158,14,-6
3649,158,15,1
3650,158,16,6
3651,158,17,5
3652,158,18,8
3653,158,19,-18
3654,158,20,7
3655,158,21,-17
3656,158,22,18
3657,159,0,-12
3658,159,1,-18
3659,159,2,16
3660,159,3,18
3661,159,4,1
3662,159,5,-12
3663,159,6,1
3664,159,7,5
3665,159,8,11
3666,159,9,14
3667,159,10,17
3668,159,11,6
3669,159,12,5
3670,159,13,19
3671,159,14,8
3672,159,15,-11
3673,159,16,4
3674,159,17,-7
3675,159,18,19
3676,159,19,18
3677,159,20,8
3678,159,21,-17
3679,159,22,-10
3680,160,0,-18
3681,160,1,18
3682,160,2,2
3683,160,3,15
3684,160,4,12
3685,160,5,5
3686,160,6,6
3687,160,7,-3
3688,160,8,3
3689,160,9,20
3690,160,10,-15
3691,160,11,9
3692,160,12,-15
3693,160,13,-12
3694,160,14,-15
3695,160,15,-11
3696,160,16,-10
3697,160,17,11
3698,160,18,-6
3699,160,19,19
3700,160,20,-17
3701,160,21,-16
3702,160,22,11
3703,161,0,-6
3704,161,1,11
3705,161,2,12
3706,161,3,6
3707,161,4,-9
3708,161,5,-18
3709,161,6,13
3710,161,7,17
3711,161,8,-10
3712,161,9,14
3713,161,10,2
3714,161,11,2
3715,161,12,10
3716,161,13,1
3717,161,14,-13
3718,161,15,-1
3719,161,16,-10
3720,161,17,8
3721,161,18,-11
3722,161,19,14
3723,161,20,3
3724,161,21,-10
3725,161,22,9
3726,162,0,-9
3727,162,1,-4
3728,162,2,3
3729,162,3,17
3730,162,4,-13
3731,162,5,5
3732,162,6,1
3733,162,7,11
3734,162,8,10
3735,162,9,-15
3736,162,10,-20
3737,162,11,-20
3738,162,12,14
3739,162,13,13
3740,162,14,3
3741,162,15,0
3742,162,16,9
3743,162,17,-8
3744,162,18,10
3745,162,19,16
3746,162,20,7
3747,162,21,-17
3748,162,22,20
3749,163,0,-12
3750,163,1,-20
3751,163,2,12
3752,163,3,9
3753,163,4,6
3754,163,5,-19
3755,163,6,-2
3756,163,7,-9
3757,163,8,-7
3758,163,9,-4
3759,163,10,13
3760,163,11,11
3761,163,12,-16
3762,163,13,-14
3763,163,14,14
3764,163,15,-11
3765,163,16,7
3766,163,17,-7
3767,163,18,-5
3768,163,19,15
3769,163,20,4
3770,163,21,-19
3771,163,22,-11
3772,164,0,20
3773,164,1,12
3774,164,2,17
3775,164,3,-20
3776,164,4,-15
3777,164,5,6
3778,164,6,-13
3779,164,7,-16
3780,164,8,-2
3781,164,9,-2
3782,164,10,-17
3783,164,11,-9
3784,164,12,16
3785,164,13,4
3786,164,14,-19
3787,164,15,-16
3788,164,16,-9
3789,164,17,7
3790,164,18,5
3791,164,19,20
3792,164,20,19
3793,164,21,10
3794,164,22,-20
3795,165,0,-2
3796,165,1,3
3797,165,2,-11
3798,165,3,-18
3799,165,4,11
3800,165,5,6
3801,165,6,-10
3802,165,7,10
3803,165,8,-20
3804,165,9,-11
3805,165,10,8
3806,165,11,-1
3807,165,12,-15
3808,165,13,-17
3809,165,14,2
3810,165,15,15
3811,165,16,16
3812,165,17,-16
3813,165,18,7
3814,165,19,-15
3815,165,20,-1
3816,165,21,4
3817,165,22,15
3818,166,0,-10
3819,166,1,4
3820,166,2,-1
3821,166,3,3
3822,166,4,-13
3823,166,5,-3
3824,166,6,-16
3825,166,7,-14
3826,166,8,-12
3827,166,9,-9
3828,166,10,-18
3829,166,11,-14
3830,166,12,-17
3831,166,13,7
3832,166,14,-14
3833,166,15,17
3834,166,16,5
3835,166,17,2
3836,166,18,-20
3837,166,19,10
3838,166,20,12
3839,166,21,-16
3840,166,22,-5
3841,167,0,19
3842,167,1,-1
3843,167,2,-14
3844,167,3,19
3845,167,4,-19
3846,167,5,-2
3847,167,6,14
3848,167,7,8
3849,167,8,5
3850,167,9,18
3851,167,10,14
3852,167,11,7
3853,167,12,-20
3854,167,13,15
3855,167,14,20
3856,167,15,-11
3857,167,16,19
3858,167,17,-16
3859,167,18,14
3860,167,19,19
3861,167,20,15
3862,167,21,-20
3863,167,22,20
3864,168,0,-9
3865,168,1,-17
3866,168,2,-3
3867,168,3,9
3868,168,4,17
3869,168,5,-13
3870,168,6,2
3871,168,7,1
3872,168,8,4
3873,168,9,-6
3874,168,10,-11
3875,168,11,12
3876,168,12,-2
3877,168,13,3
3878,168,14,14
3879,168,15,13
3880,168,16,16
3881,168,17,19
3882,168,18,5
3883,168,19,-8
3884,168,20,-4
3885,168,21,-9
3886,168,22,16
3887,169,0,8
3888,169,1,1
3889,169,2,-10
3890,169,3,9
3891,169,4,-1
3892,169,5,-15
3893,169,6,-17
3894,169,7,20
3895,169,8,10
3896,169,9,16
3897,169,10,-3
3898,169,11,-14
3899,169,12,12
3900,169,13,-11
3901,169,14,-12
3902,169,15,19
3903,169,16,7
3904,169,17,7
3905,169,18,17
3906,169,19,9
3907,169,20,-1
3908,169,21,-16
3909,169,22,7
3910,170,0,-17
3911,170,1,-11
3912,170,2,-15
3913,170,3,-5
3914,170,4,20
3915,170,5,13
3916,170,6,-3
3917,170,7,-15
3918,170,8,15
3919,170,9,-2
3920,170,10,8
3921,170,11,-2
3922,170,12,2
3923,170,13,18
3924,170,14,3
3925,170,15,10
3926,170,16,20
3927,170,17,11
3928,170,18,13
3929,170,19,-10
3930,170,20,-4
3931,170,21,-20
3932,170,22,18
3933,171,0,-4
3934,171,1,19
3935,171,2,-16
3936,171,3,11
3937,171,4,18
3938,171,5,20
3939,171,6,-18
3940,171,7,-19
3941,171,8,20
3942,171,9,18
3943,171,10,1
3944,171,11,9
3945,171,12,15
3946,171,13,-4
3947,171,14,-9
3948,171,15,7
3949,171,16,15
3950,171,17,1
3951,171,18,3
3952,171,19,6
3953,171,20,18
3954,171,21,5
3955,171,22,7
3956,172,0,-11
3957,172,1,-17
3958,172,2,-18
3959,172,3,18
3960,172,4,0
3961,172,5,-17
3962,172,6,12
3963,172,7,-20
3964,172,8,-17
3965,172,9,-6
3966,172,10,-6
3967,172,11,-4
3968,172,12,18
3969,172,13,-16
3970,172,14,-16
3971,172,15,-6
3972,172,16,0
3973,172,17,-11
3974,172,18,-9
3975,172,19,12
3976,172,20,15
3977,172,21,-7
3978,172,22,-2
3979,173,0,-13
3980,173,1,14
3981,173,2,-19
3982,173,3,16
3983,173,4,-20
3984,173,5,-2
3985,173,6,7
3986,173,7,-5
3987,173,8,7
3988,173,9,-4
3989,173,10,-14
3990,173,11,-2
3991,173,12,-13
3992,173,13,19
3993,173,14,-17
3994,173,15,20
3995,173,16,-5
3996,173,17,-11
3997,173,18,-15
3998,173,19,-18
3999,173,20,11
4000,173,21,-1
4001,173,22,10
4002,174,0,8
4003,174,1,11
4004,174,2,0
4005,174,3,1
4006,174,4,6
4007,174,5,-6
4008,174,6,18
4009,174,7,20
4010,174,8,2
4011,174,9,-1
4012,174,10,10
4013,174,11,-7
4014,174,12,15
4015,174,13,0
4016,174,14,-12
4017,174,15,-9
4018,174,16,-11
4019,174,17,0
4020,174,18,6
4021,174,19,-9
4022,174,20,2
4023,174,21,-3
4024,174,22,16
4025,175,0,14
4026,175,1,-20
4027,175,2,11
4028,175,3,5
4029,175,4,13
4030,175,5,6
4031,175,6,-14
4032,175,7,-8
4033,175,8,-4
4034,175,9,13
4035,175,10,17
4036,175,11,-10
4037,175,12,18
4038,175,13,14
4039,175,14,3
4040,175,15,14
4041,175,16,16
4042,175,17,5
4043,175,18,6
4044,175,19,2
4045,175,20,0
4046,175,21,14
4047,175,22,3
4048,176,0,-16
4049,176,1,-5
4050,176,2,-1
4051,176,3,-13
4052,176,4,-10
4053,176,5,-4
4054,176,6,5
4055,176,7,-9
4056,176,8,8
4057,176,9,15
4058,176,10,1
4059,176,11,6
4060,176,12,-19
4061,176,13,20
4062,176,14,16
4063,176,15,-7
4064,176,16,-4
4065,176,17,11
4066,176,18,16
4067,176,19,-18
4068,176,20,-11
4069,176,21,14
4070,176,22,3
4071,177,0,13
4072,177,1,-12
4073,177,2,2
4074,177,3,-1
4075,177,4,20
4076,177,5,-8
4077,177,6,5
4078,177,7,-6
4079,177,8,10
4080,177,9,3
4081,177,10,20
4082,177,11,-5
4083,177,12,-4
4084,177,13,19
4085,177,14,19
4086,177,15,1
4087,177,16,-7
4088,177,17,2
4089,177,18,-15
4090,177,19,5
4091,177,20,5
4092,177,21,-13
4093,177,22,-9
4094,178,0,-5
4095,178,1,8
4096,178,2,14
4097,178,3,-5
4098,178,4,-8
4099,178,5,12
4100,178,6,-5
4101,178,7,-14
4102,178,8,2
4103,178,9,16
4104,178,10,-17
4105,178,11,1
4106,178,12,3
4107,178,13,-18
4108,178,14,18
4109,178,15,14
4110,178,16,-3
4111,178,17,16
4112,178,18,-13
4113,178,19,-17
4114,178,20,-8
4115,178,21,-19
4116,178,22,-8
4117,179,0,-13
4118,179,1,14
4119,179,2,-17
4120,179,3,1
4121,179,4,-8
4122,179,5,14
4123,179,6,-16
4124,179,7,20
4125,179,8,-18
4126,179,9,-19
4127,179,10,-19
4128,179,11,19
4129,179,12,18
4130,179,13,16
4131,179,14,9
4132,179,15,-8
4133,179,16,19
4134,179,17,-20
4135,179,18,16
4136,179,19,12
4137,179,20,-15
4138,179,21,1
4139,179,22,2
4140,180,0,-20
4141,180,1,18
4142,180,2,19
4143,180,3,-18
4144,180,4,13
4145,180,5,-11
4146,180,6,-20
4147,180,7,-13
4148,180,8,8
4149,180,9,7
4150,180,10,17
4151,180,11,18
4152,180,12,-5
4153,180,13,-13
4154,180,14,7
4155,180,15,18
4156,180,16,-7
4157,180,17,-18
4158,180,18,-15
4159,180,19,-17
4160,180,20,19
4161,180,21,-10
4162,180,22,14
4163,181,0,18
4164,181,1,17
4165,181,2,19
4166,181,3,-11
4167,181,4,0
4168,181,5,-15
4169,181,6,9
4170,181,7,-19
4171,181,8,-13
4172,181,9,-6
4173,181,10,17
4174,181,11,4
4175,181,12,20
4176,181,13,11
4177,181,14,-11
4178,181,15,14
4179,181,16,-8
4180,181,17,-20
4181,181,18,-16
4182,181,19,4
4183,181,20,-13
4184,181,21,-16
4185,181,22,1
4186,182,0,-8
4187,182,1,6
4188,182,2,-13
4189,182,3,-11
4190,182,4,-4
4191,182,5,14
4192,182,6,-4
4193,182,7,13
4194,182,8,8
4195,182,9,-2
4196,182,10,-13
4197,182,11,5
4198,182,12,3
4199,182,13,5
4200,182,14,17
4201,182,15,10
4202,182,16,14
4203,182,17,-18
4204,182,18,-6
4205,182,19,-9
4206,182,20,-3
4207,182,21,-6
4208,182,22,10
4209,183,0,17
4210,183,1,2
4211,183,2,-15
4212,183,3,8
4213,183,4,10
4214,183,5,-10
4215,183,6,-1
4216,183,7,-1
4217,183,8,5
4218,183,9,8
4219,183,10,-13
4220,183,11,-7
4221,183,12,-3
4222,183,13,-11
4223,183,14,0
4224,183,15,-8
4225,183,16,13
4226,183,17,-3
4227,183,18,-7
4228,183,19,1
4229,183,20,6
4230,183,21,-16
4231,183,22,2
4232,184,0,8
4233,184,1,2
4234,184,2,-16
4235,184,3,16
4236,184,4,13
4237,184,5,2
4238,184,6,8
4239,184,7,8
4240,184,8,-16
4241,184,9,-10
4242,184,10,0
4243,184,11,2
4244,184,12,-12
4245,184,13,10
4246,184,14,8
4247,184,15,-2
4248,184,16,-10
4249,184,17,3
4250,184,18,13
4251,184,19,8
4252,184,20,-18
4253,184,21,-6
4254,184,22,2
4255,185,0,-16
4256,185,1,-18
4257,185,2,14
4258,185,3,-18
4259,185,4,8
4260,185,5,18
4261,185,6,14
4262,185,7,-6
4263,185,8,-8
4264,185,9,7
4265,185,10,-4
4266,185,11,-17
4267,185,12,4
4268,185,13,-17
4269,185,14,-10
4270,185,15,14
4271,185,16,1
4272,185,17,-4
4273,185,18,8
4274,185,19,10
4275,185,20,-18
4276,185,21,12
4277,185,22,-4
4278,186,0,12
4279,186,1,17
4280,186,2,9
4281,186,3,12
4282,186,4,6
4283,186,5,-8
4284,186,6,-18
4285,186,7,-19
4286,186,8,11
4287,186,9,12
4288,186,10,14
4289,186,11,2
4290,186,12,-5
4291,186,13,-10
4292,186,14,20
4293,186,15,13
4294,186,16,12
4295,186,17,10
4296,186,18,14
4297,186,19,-5
4298,186,20,1
4299,186,21,-4
4300,186,22,-2
4301,187,0,-20
4302,187,1,16
4303,187,2,-11
4304,187,3,-16
4305,187,4,5
4306,187,5,-15
4307,187,6,-19
4308,187,7,-9
4309,187,8,0
4310,187,9,10
4311,187,10,-16
4312,187,11,16
4313,187,12,9
4314,187,13,1
4315,187,14,18
4316,187,15,-4
4317,187,16,9
4318,187,17,-3
4319,187,18,16
4320,187,19,1
4321,187,20,17
4322,187,21,14
4323,187,22,-1
4324,188,0,-1
4325,188,1,5
4326,188,2,-17
4327,188,3,-6
4328,188,4,20
4329,188,5,-19
4330,188,6,-20
4331,188,7,9
4332,188,8,-14
4333,188,9,-9
4334,188,10,-8
4335,188,11,-2
4336,188,12,-10
4337,188,13,-9
4338,188,14,-11
4339,188,15,12
4340,188,16,-20
4341,188,17,14
4342,188,18,-3
4343,188,19,-6
4344,188,20,2
4345,188,21,-14
4346,188,22,8
4347,189,0,-4
4348,189,1,17
4349,189,2,-1
4350,189,3,16
4351,189,4,-10
4352,189,5,8
4353,189,6,16
4354,189,7,20
4355,189,8,-17
4356,189,9,20
4357,189,10,-10
4358,189,11,18
4359,189,12,2
4360,189,13,13
4361,189,14,17
4362,189,15,-7
4363,189,16,17
4364,189,17,7
4365,189,18,-3
4366,189,19,-14
4367,189,20,-2
4368,189,21,10
4369,189,22,3
4370,190,0,-20
4371,190,1,13
4372,190,2,-9
4373,190,3,3
4374,190,4,-15
4375,190,5,3
4376,190,6,12
4377,190,7,6
4378,190,8,12
4379,190,9,11
4380,190,10,-19
4381,190,11,0
4382,190,12,-5
4383,190,13,9
4384,190,14,-5
4385,190,15,17
4386,190,16,19
4387,190,17,-10
4388,190,18,-4
4389,190,19,3
4390,190,20,-9
4391,190,21,-7
4392,190,22,19
4393,191,0,17
4394,191,1,19
4395,191,2,20
4396,191,3,16
4397,191,4,17
4398,191,5,20
4399,191,6,-9
4400,191,7,-6
4401,191,8,-2
4402,191,9,7
4403,191,10,-8
4404,191,11,13
4405,191,12,2
4406,191,13,0
4407,191,14,-9
4408,191,15,-19
4409,191,16,-6
4410,191,17,-18
4411,191,18,1
4412,191,19,20
4413,191,20,1
4414,191,21,9
4415,191,22,-4
4416,192,0,-20
4417,192,1,-12
4418,192,2,-17
4419,192,3,-1
4420,192,4,20
4421,192,5,2
4422,192,6,-15
4423,192,7,-3
4424,192,8,-6
4425,192,9,-11
4426,192,10,-2
4427,192,11,-2
4428,192,12,-11
4429,192,13,5
4430,192,14,16
4431,192,15,2
4432,192,16,15
4433,192,17,17
4434,192,18,7
4435,192,19,-20
4436,192,20,12
4437,192,21,6
4438,192,22,8
4439,193,0,-18
4440,193,1,18
4441,193,2,-3
4442,193,3,-18
4443,193,4,15
4444,193,5,5
4445,193,6,-12
4446,193,7,7
4447,193,8,12
4448,193,9,19
4449,193,10,-14
4450,193,11,16
4451,193,12,-2
4452,193,13,-11
4453,193,14,-17
4454,193,15,11
4455,193,16,7
4456,193,17,10
4457,193,18,-2
4458,193,19,7
4459,193,20,-16
4460,193,21,-19
4461,193,22,-12
4462,194,0,-13
4463,194,1,18
4464,194,2,18
4465,194,3,-17
4466,194,4,2
4467,194,5,-11
4468,194,6,-10
4469,194,7,-14
4470,194,8,3
4471,194,9,-12
4472,194,10,0
4473,194,11,-5
4474,194,12,-13
4475,194,13,18
4476,194,14,-8
4477,194,15,-8
4478,194,16,-12
4479,194,17,14
4480,194,18,4
4481,194,19,5
4482,194,20,-11
4483,194,21,11
4484,194,22,16
4485,195,0,-1
4486,195,1,14
4487,195,2,1
4488,195,3,-12
4489,195,4,-19
4490,195,5,-9
4491,195,6,-12
4492,195,7,7
4493,195,8,-13
4494,195,9,13
4495,195,10,11
4496,195,11,8
4497,195,12,2
4498,195,13,-8
4499,195,14,7
4500,195,15,14
4501,195,16,9
4502,195,17,10
4503,195,18,-19
4504,195,19,2
4505,195,20,-11
4506,195,21,14
4507,195,22,7
4508,196,0,-3
4509,196,1,-15
4510,196,2,4
4511,196,3,-2
4512,196,4,-13
4513,196,5,-7
4514,196,6,-1
4515,196,7,0
4516,196,8,0
4517,196,9,-5
4518,196,10,14
4519,196,11,11
4520,196,12,2
4521,196,13,6
4522,196,14,-15
4523,196,15,0
4524,196,16,-2
